Tm,Unnamed: 0,Year,Player,Pos,Age,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blanl,OWS,DWS,WS,WS/48,blank2,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
POR,3918,1974.0,Bernie Fryer,SG,24.0,80.0,,1674.0,13.2,0.508,,0.275,3.6,6.1,4.9,21.5,2.4,0.3,,,,1.2,0.3,1.6,0.046,,-0.6,-1.7,-2.3,-0.1,226.0,491.0,0.46,,,,226.0,491.0,0.46,0.46,107.0,135.0,0.7929999999999999,60.0,99.0,159.0,279.0,92.0,10.0,,187.0,559.0
NOJ,4191,1975.0,Bernie Fryer,SG,25.0,31.0,,432.0,11.0,0.508,,0.406,3.6,7.2,5.3,16.5,2.2,0.0,,,,0.1,0.3,0.4,0.048,,-2.4,-0.7,-3.2,-0.1,47.0,106.0,0.44299999999999995,,,,47.0,106.0,0.44299999999999995,0.44299999999999995,33.0,43.0,0.767,16.0,30.0,46.0,52.0,22.0,0.0,,54.0,127.0
