Tm,Unnamed: 0,Year,Player,Pos,Age,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blanl,OWS,DWS,WS,WS/48,blank2,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
WSB,12929,1997.0,Calbert Cheaney,SG,25.0,79.0,79.0,2651.0,14.2,0.53,0.251,0.23600000000000002,6.3,9.7,7.0,12.9,2.0,0.6,12.3,23.4,,2.1,2.2,3.9,0.077,,0.5,-0.1,-1.2,0.5,512.0,1129.0,0.505,96.0,283.0,0.33899999999999997,416.0,846.0,0.521,0.508,173.0,214.0,0.812,105.0,216.0,321.0,177.0,80.0,21.0,151.0,226.0,1293.0
WAS,14046,1999.0,Calbert Cheaney,SG,27.0,82.0,82.0,2841.0,11.7,0.488,0.08900000000000001,0.21899999999999997,3.2,10.2,6.5,9.8,1.8,0.9,8.8,18.4,,1.6,2.5,4.1,0.069,,-1.5,0.1,-1.3,0.5,448.0,981.0,0.457,15.0,53.0,0.28300000000000003,433.0,928.0,0.467,0.46399999999999997,139.0,215.0,0.647,82.0,242.0,324.0,173.0,96.0,36.0,104.0,264.0,1050.0
BOS,14560,2000.0,Calbert Cheaney,SG,28.0,67.0,19.0,1309.0,6.7,0.473,0.198,0.077,1.9,10.6,6.0,9.0,1.7,0.8,14.0,10.9,,0.0,0.8,0.8,0.028999999999999998,,-3.1,0.0,-3.1,-0.4,120.0,273.0,0.44,18.0,54.0,0.33299999999999996,102.0,219.0,0.466,0.473,9.0,21.0,0.429,23.0,115.0,138.0,80.0,44.0,14.0,46.0,158.0,267.0
DEN,15596,2002.0,Calbert Cheaney,SG,30.0,68.0,47.0,1631.0,10.3,0.499,0.009000000000000001,0.14400000000000002,3.8,13.4,8.4,11.3,1.4,1.0,13.9,15.5,,0.6,0.6,1.2,0.037000000000000005,,-2.7,0.1,-3.1,-0.1,224.0,466.0,0.48100000000000004,0.0,4.0,0.0,224.0,462.0,0.485,0.48100000000000004,46.0,67.0,0.687,57.0,183.0,240.0,110.0,34.0,21.0,70.0,156.0,494.0
UTA,16090,2003.0,Calbert Cheaney,SG,31.0,81.0,74.0,2351.0,9.8,0.514,0.038,0.106,3.9,10.5,7.3,11.7,1.5,0.4,13.7,15.5,,1.0,1.7,2.8,0.055999999999999994,,-1.2,-0.1,-1.2,0.5,325.0,651.0,0.499,10.0,25.0,0.4,315.0,626.0,0.503,0.507,40.0,69.0,0.58,73.0,211.0,284.0,163.0,65.0,13.0,108.0,225.0,700.0
GSW,17764,2006.0,Calbert Cheaney,SG,34.0,79.0,7.0,2067.0,10.6,0.493,0.07400000000000001,0.14,4.9,11.0,7.6,11.2,1.6,1.1,13.2,15.5,,1.0,1.3,2.3,0.054000000000000006,,-1.7,0.1,-1.6,0.2,278.0,578.0,0.48100000000000004,0.0,10.0,0.0,278.0,568.0,0.489,0.48100000000000004,47.0,77.0,1.0,77.0,183.0,260.0,136.0,60.0,15.0,85.0,184.0,603.0
