Tm,Unnamed: 0,Year,Player,Pos,Age,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blanl,OWS,DWS,WS,WS/48,blank2,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CHI,2937,1970.0,Clem Haskins,SG,26.0,82.0,,3214.0,16.5,0.499,,0.311,,,,27.8,,,,,,2.8,3.4,6.1,0.092,,,,,,668.0,1486.0,0.45,,,,668.0,1486.0,0.45,0.45,332.0,424.0,0.7829999999999999,,,378.0,624.0,,,,237.0,1668.0
PHO,3936,1974.0,Clem Haskins,SG,30.0,82.0,,2764.0,16.0,0.53,,0.33799999999999997,4.4,7.9,6.2,20.3,1.9,0.4,,,,4.3,3.2,6.8,0.133,,1.1,-1.7,-0.6,0.6,562.0,1277.0,0.483,,,,562.0,1277.0,0.483,0.483,338.0,431.0,0.853,78.0,144.0,324.0,383.0,81.0,16.0,,207.0,1462.0
WSB,4473,1976.0,Clem Haskins,SG,32.0,70.0,,737.0,15.5,0.588,,0.242,4.1,7.3,5.7,15.3,1.5,0.6,,,,1.6,0.9,2.3,0.14800000000000002,,0.3,-0.8,-1.4,0.1,148.0,290.0,0.55,,,,148.0,290.0,0.55,0.55,54.0,65.0,0.841,29.0,51.0,80.0,79.0,23.0,8.0,,79.0,350.0
