Tm,Unnamed: 0,Year,Player,Pos,Age,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blanl,OWS,DWS,WS,WS/48,blank2,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
HOU,14343,1999.0,Rodrick Rhodes,SF,25.0,58.0,13.0,1070.0,7.7,0.439,0.026000000000000002,0.75,7.6,6.6,7.1,16.1,3.1,0.7,32.0,22.3,,-0.1,0.6,-0.1,-0.04,,-5.0,-0.9,-5.9,-0.1,112.0,305.0,0.36700000000000005,2.0,8.0,0.25,110.0,297.0,0.37,0.37,111.0,180.0,0.833,28.0,42.0,70.0,110.0,62.0,10.0,97.0,125.0,337.0
TOT,14342,1999.0,Rodrick Rhodes,SG-SF,25.0,13.0,1.0,156.0,0.7,0.341,0.135,0.48100000000000004,6.8,6.0,6.4,11.9,1.7,1.0,24.1,24.5,,-0.7,0.0,-0.7,-0.201,,-8.6,-2.7,-11.4,-0.4,13.0,52.0,0.25,1.0,7.0,0.14300000000000002,12.0,45.0,0.267,0.26,16.0,25.0,0.64,9.0,8.0,17.0,11.0,5.0,2.0,20.0,21.0,43.0
VAN,14344,1999.0,Rodrick Rhodes,SG,25.0,10.0,1.0,123.0,0.8,0.325,0.159,0.43200000000000005,6.6,5.8,6.2,13.9,1.8,1.2,22.3,25.1,,-0.6,0.0,-0.6,-0.217,,-8.4,-2.8,-11.2,-0.3,11.0,44.0,0.25,1.0,7.0,0.14300000000000002,10.0,37.0,0.27,0.261,11.0,19.0,0.579,7.0,6.0,13.0,10.0,4.0,2.0,15.0,16.0,34.0
DAL,14852,2000.0,Rodrick Rhodes,SF,26.0,1.0,0.0,8.0,-9.2,0.0,0.0,0.0,13.5,0.0,6.7,0.0,12.6,0.0,40.0,27.6,,-0.1,0.0,-0.1,-0.5529999999999999,,-19.5,5.2,-14.3,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0
