Tm,Unnamed: 0,Year,Player,Pos,Age,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blanl,OWS,DWS,WS,WS/48,blank2,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
BOS,119,1950.0,George Kaftan,SF,21.0,55.0,,,,0.426,,0.389,,,,,,,,,,2.3,1.0,3.4,,,,,,,199.0,535.0,0.37200000000000005,,,,199.0,535.0,0.37200000000000005,0.37200000000000005,136.0,208.0,0.654,,,,145.0,,,,92.0,534.0
NYK,545,1952.0,George Kaftan,SF,23.0,61.0,,955.0,14.7,0.44,,0.43700000000000006,,,,,,,,,,1.1,0.8,1.7,0.08800000000000001,,,,,,115.0,307.0,0.38799999999999996,,,,115.0,307.0,0.38799999999999996,0.38799999999999996,92.0,134.0,0.687,,,196.0,88.0,,,,107.0,322.0
BLB,681,1953.0,George Kaftan,SF,24.0,23.0,,380.0,11.3,0.391,,0.47200000000000003,,,,,,,,,,-0.2,0.1,-0.1,-0.018000000000000002,,,,,,45.0,142.0,0.317,,,,45.0,142.0,0.317,0.317,44.0,67.0,0.657,,,75.0,31.0,,,,59.0,134.0
