Tm,Unnamed: 0,Year,Player,Pos,Age,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blanl,OWS,DWS,WS,WS/48,blank2,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DAL,17779,2006.0,Marquis Daniels,SG,25.0,62.0,29.0,1766.0,20.1,0.536,0.08800000000000001,0.35700000000000004,7.0,10.0,8.6,17.4,3.0,0.9,14.4,20.6,,2.7,1.9,4.2,0.146,,2.9,1.2,1.8,1.5,246.0,512.0,0.494,11.0,36.0,0.306,242.0,493.0,0.512,0.507,138.0,183.0,0.769,87.0,143.0,224.0,172.0,83.0,14.0,100.0,143.0,634.0
IND,19474,2009.0,Marquis Daniels,SG,28.0,74.0,43.0,1700.0,12.8,0.506,0.182,0.285,5.1,11.0,8.0,14.1,2.5,1.1,15.3,21.5,,-0.1,1.6,1.3,0.037000000000000005,,-1.6,0.2,-1.9,0.0,311.0,689.0,0.45899999999999996,27.0,102.0,0.265,293.0,599.0,0.489,0.47,97.0,139.0,0.721,80.0,168.0,248.0,137.0,79.0,26.0,112.0,121.0,733.0
BOS,21239,2012.0,Marquis Daniels,SG,31.0,51.0,4.0,938.0,11.7,0.527,0.11199999999999999,0.24600000000000002,4.1,11.6,8.0,15.5,2.3,1.8,15.5,18.0,,0.3,1.7,2.0,0.10300000000000001,,-2.3,2.6,0.3,0.6,124.0,249.0,0.498,6.0,28.0,0.214,118.0,221.0,0.534,0.51,39.0,57.0,0.7390000000000001,27.0,89.0,113.0,66.0,39.0,22.0,42.0,91.0,288.0
MIL,21800,2013.0,Marquis Daniels,SF,32.0,59.0,33.0,1085.0,9.2,0.43200000000000005,0.205,0.154,4.6,10.5,7.4,9.0,2.4,0.7,10.7,16.9,,-0.6,1.1,0.5,0.023,,-3.4,0.1,-3.3,-0.4,132.0,351.0,0.376,20.0,72.0,0.278,112.0,279.0,0.401,0.405,40.0,54.0,0.741,48.0,102.0,150.0,65.0,51.0,10.0,45.0,77.0,324.0
