,Unnamed: 0,Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blanl,OWS,DWS,WS,WS/48,blank2,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
13450,13450,1998.0,Benoit Benjamin,C,33.0,PHI,14.0,0.0,197.0,12.5,0.581,0.0,0.732,10.4,20.6,15.5,2.5,1.1,1.5,18.1,15.1,,0.2,0.2,0.4,0.098,,-3.1,-1.7,-4.8,-0.1,22.0,41.0,0.537,0.0,0.0,,22.0,41.0,0.537,0.537,19.0,30.0,0.633,18.0,35.0,53.0,3.0,4.0,4.0,12.0,26.0,63.0
13501,13501,1998.0,Tom Chambers,PF,38.0,PHI,1.0,0.0,10.0,31.5,1.042,0.0,1.0,0.0,23.2,11.5,0.0,10.6,0.0,25.8,17.4,,0.0,0.0,0.1,0.369,,3.1,3.1,6.2,0.0,2.0,2.0,1.0,0.0,0.0,,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,6.0
13508,13508,1998.0,Derrick Coleman,PF,30.0,PHI,59.0,58.0,2135.0,17.5,0.5,0.113,0.451,8.0,23.8,15.8,12.3,1.1,2.4,13.1,25.2,,1.8,2.7,4.4,0.1,,-0.6,0.4,-0.2,1.0,356.0,867.0,0.41100000000000003,26.0,98.0,0.265,330.0,769.0,0.429,0.426,302.0,391.0,0.772,149.0,438.0,587.0,145.0,46.0,68.0,157.0,144.0,1040.0
13518,13518,1998.0,Terry Cummings,PF,36.0,PHI,44.0,2.0,656.0,12.9,0.49,0.005,0.27399999999999997,9.6,16.4,13.0,5.6,1.8,0.6,6.7,17.4,,0.8,0.7,1.4,0.106,,-1.7,-1.4,-3.1,-0.2,97.0,212.0,0.45799999999999996,0.0,1.0,0.0,97.0,211.0,0.46,0.45799999999999996,39.0,58.0,0.672,55.0,93.0,148.0,21.0,22.0,5.0,17.0,102.0,233.0
13522,13522,1998.0,William Cunningham,C,23.0,PHI,1.0,0.0,1.0,33.3,,,,0.0,100.0,100.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.473,,-17.3,-4.8,-22.1,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
13535,13535,1998.0,Mark Davis,SF,24.0,PHI,71.0,12.0,906.0,10.9,0.489,0.025,0.414,8.1,12.0,10.0,13.5,2.9,1.5,24.0,18.8,,-0.8,1.0,0.2,0.01,,-3.4,0.9,-2.5,-0.1,109.0,244.0,0.447,0.0,6.0,0.0,109.0,238.0,0.45799999999999996,0.447,64.0,101.0,0.634,64.0,94.0,158.0,73.0,49.0,18.0,91.0,95.0,282.0
13636,13636,1998.0,Allen Iverson*,PG,22.0,PHI,80.0,80.0,3150.0,20.4,0.535,0.16699999999999998,0.38,3.1,7.7,5.4,30.6,3.0,0.6,12.9,26.9,,6.3,2.8,9.0,0.138,,4.5,-0.7,3.8,4.6,649.0,1407.0,0.461,70.0,235.0,0.298,579.0,1172.0,0.494,0.486,390.0,535.0,0.7290000000000001,86.0,210.0,296.0,494.0,176.0,25.0,244.0,200.0,1758.0
13640,13640,1998.0,Jim Jackson,SG,27.0,PHI,48.0,47.0,1788.0,13.1,0.545,0.209,0.28800000000000003,4.4,10.2,7.3,21.5,1.2,0.2,19.4,18.8,,1.4,0.9,2.3,0.062,,0.6,-1.0,-0.4,0.7,246.0,535.0,0.46,39.0,112.0,0.348,207.0,423.0,0.489,0.496,126.0,154.0,0.818,69.0,158.0,227.0,223.0,41.0,6.0,145.0,112.0,657.0
13713,13713,1998.0,Aaron McKie,SG,25.0,PHI,57.0,31.0,1341.0,8.1,0.38299999999999995,0.166,0.11599999999999999,2.9,11.1,7.0,15.8,3.1,0.7,15.2,11.5,,-0.8,1.4,0.7,0.024,,-3.2,1.6,-1.6,0.1,96.0,277.0,0.34700000000000003,9.0,46.0,0.196,87.0,231.0,0.377,0.363,22.0,32.0,0.688,34.0,129.0,163.0,137.0,78.0,12.0,52.0,117.0,223.0
13725,13725,1998.0,Eric Montross,C,26.0,PHI,20.0,20.0,337.0,6.7,0.397,0.0,0.25,9.5,22.0,15.7,3.3,1.1,2.6,15.1,13.2,,-0.3,0.4,0.1,0.015,,-5.9,0.0,-5.8,-0.3,30.0,76.0,0.395,0.0,0.0,,30.0,76.0,0.395,0.395,7.0,19.0,0.368,28.0,64.0,92.0,7.0,7.0,12.0,15.0,61.0,67.0
