,Unnamed: 0,Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blanl,OWS,DWS,WS,WS/48,blank2,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
20537,20537,2011.0,D.J. Augustin,PG,23.0,CHA,82.0,82.0,2757.0,15.9,0.541,0.348,0.31,1.7,8.3,4.9,31.1,1.0,0.1,12.5,21.2,,4.9,1.3,6.2,0.10800000000000001,,2.4,-2.8,-0.3,1.1,399.0,958.0,0.41600000000000004,111.0,333.0,0.33299999999999996,288.0,625.0,0.461,0.474,269.0,297.0,0.9059999999999999,38.0,187.0,225.0,498.0,54.0,3.0,155.0,152.0,1178.0
20596,20596,2011.0,Derrick Brown,SF,23.0,CHA,41.0,1.0,488.0,12.4,0.565,0.053,0.41600000000000004,7.9,13.0,10.4,9.9,1.8,1.3,17.3,15.6,,0.3,0.4,0.8,0.07400000000000001,,-1.9,0.2,-1.7,0.0,62.0,113.0,0.5489999999999999,2.0,6.0,0.33299999999999996,60.0,107.0,0.561,0.5579999999999999,25.0,47.0,0.532,32.0,52.0,84.0,29.0,16.0,8.0,28.0,48.0,151.0
20598,20598,2011.0,Kwame Brown,C,28.0,CHA,66.0,50.0,1714.0,12.8,0.55,0.0,0.616,10.3,21.6,15.9,4.1,0.8,1.8,12.6,14.9,,1.8,1.7,3.5,0.09699999999999999,,-2.2,-0.1,-2.3,-0.1,194.0,375.0,0.517,0.0,0.0,,194.0,375.0,0.517,0.517,136.0,231.0,0.589,147.0,303.0,450.0,43.0,26.0,39.0,69.0,174.0,524.0
20618,20618,2011.0,Matt Carroll,SG,30.0,CHA,54.0,1.0,582.0,12.2,0.53,0.231,0.261,2.5,11.7,7.1,6.9,1.6,0.8,9.4,19.8,,0.3,0.5,0.8,0.062,,-2.3,-2.0,-4.3,-0.3,89.0,199.0,0.447,17.0,46.0,0.37,72.0,153.0,0.47100000000000003,0.49,40.0,52.0,0.769,12.0,56.0,68.0,23.0,17.0,6.0,23.0,43.0,235.0
20639,20639,2011.0,Sherron Collins,PG,23.0,CHA,20.0,0.0,66.0,3.6,0.33399999999999996,0.4,0.04,0.0,9.2,4.6,19.6,1.6,0.0,13.6,20.9,,-0.2,0.0,-0.2,-0.121,,-6.9,-3.3,-10.2,-0.1,7.0,25.0,0.28,2.0,10.0,0.2,5.0,15.0,0.33299999999999996,0.32,1.0,1.0,1.0,0.0,5.0,5.0,8.0,2.0,0.0,4.0,2.0,17.0
20653,20653,2011.0,Dante Cunningham,PF,23.0,CHA,22.0,9.0,529.0,13.1,0.525,0.05,0.094,5.2,15.0,10.1,4.5,1.5,1.7,8.7,18.3,,0.2,0.5,0.7,0.065,,-2.6,-0.6,-3.2,-0.2,92.0,181.0,0.508,1.0,9.0,0.111,91.0,172.0,0.529,0.511,13.0,17.0,0.765,23.0,65.0,88.0,13.0,15.0,11.0,18.0,38.0,198.0
20668,20668,2011.0,Boris Diaw,PF,28.0,CHA,82.0,82.0,2778.0,13.9,0.5579999999999999,0.292,0.159,4.5,13.6,9.0,20.6,1.4,1.3,16.7,16.8,,2.4,2.3,4.8,0.08199999999999999,,0.8,0.7,1.5,2.5,381.0,774.0,0.49200000000000005,78.0,226.0,0.345,303.0,548.0,0.5529999999999999,0.5429999999999999,84.0,123.0,0.6829999999999999,105.0,309.0,414.0,337.0,74.0,46.0,166.0,190.0,924.0
20670,20670,2011.0,DeSagana Diop,C,29.0,CHA,16.0,0.0,181.0,5.4,0.34700000000000003,0.0,0.45799999999999996,8.0,18.9,13.4,5.7,1.2,6.7,27.6,10.3,,-0.3,0.3,-0.1,-0.016,,-7.4,4.2,-3.3,-0.1,8.0,24.0,0.33299999999999996,0.0,0.0,,8.0,24.0,0.33299999999999996,0.33299999999999996,4.0,11.0,0.364,12.0,28.0,40.0,7.0,4.0,15.0,11.0,26.0,20.0
20780,20780,2011.0,Gerald Henderson,SG,23.0,CHA,68.0,30.0,1661.0,13.2,0.509,0.063,0.28600000000000003,3.5,11.6,7.5,10.7,1.6,1.6,9.1,19.9,,0.9,1.4,2.4,0.068,,-1.9,-0.3,-2.3,-0.1,259.0,570.0,0.45399999999999996,7.0,36.0,0.19399999999999998,252.0,534.0,0.47200000000000003,0.461,128.0,163.0,0.785,49.0,158.0,207.0,101.0,50.0,32.0,64.0,118.0,653.0
20810,20810,2011.0,Stephen Jackson,SG,32.0,CHA,67.0,67.0,2405.0,14.6,0.52,0.33899999999999997,0.28800000000000003,2.6,12.7,7.7,18.4,1.8,0.9,14.9,27.4,,-0.2,2.1,1.9,0.039,,0.6,-0.8,-0.2,1.1,435.0,1059.0,0.41100000000000003,121.0,359.0,0.337,314.0,700.0,0.449,0.46799999999999997,249.0,305.0,0.816,53.0,251.0,304.0,241.0,80.0,28.0,209.0,161.0,1240.0
