,Unnamed: 0,Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blanl,OWS,DWS,WS,WS/48,blank2,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
20524,20524,2011.0,Joel Anthony,C,28.0,MIA,75.0,11.0,1463.0,7.3,0.583,0.0,0.737,9.0,12.4,10.8,2.2,0.4,5.0,21.5,5.3,,1.2,2.1,3.3,0.107,,-2.2,3.1,0.9,1.1,53.0,99.0,0.535,0.0,0.0,,53.0,99.0,0.535,0.535,47.0,73.0,0.644,104.0,162.0,266.0,24.0,10.0,93.0,36.0,194.0,153.0
20533,20533,2011.0,Carlos Arroyo,PG,31.0,MIA,49.0,42.0,995.0,9.5,0.541,0.26899999999999996,0.147,1.6,7.5,4.8,15.3,0.7,0.1,14.5,13.9,,0.8,0.9,1.6,0.078,,-1.5,-1.5,-3.0,-0.2,109.0,238.0,0.45799999999999996,28.0,64.0,0.43799999999999994,81.0,174.0,0.466,0.517,28.0,35.0,0.8,13.0,67.0,80.0,100.0,14.0,1.0,43.0,60.0,274.0
20568,20568,2011.0,Mike Bibby,PG,32.0,MIA,22.0,12.0,582.0,9.0,0.601,0.698,0.127,0.4,9.1,5.0,14.1,1.0,0.4,19.4,13.3,,0.4,0.6,1.0,0.084,,0.0,-0.8,-0.9,0.2,55.0,126.0,0.43700000000000006,40.0,88.0,0.455,15.0,38.0,0.395,0.595,10.0,16.0,0.625,2.0,47.0,49.0,55.0,11.0,3.0,32.0,47.0,160.0
20582,20582,2011.0,Chris Bosh,PF,26.0,MIA,77.0,77.0,2795.0,19.4,0.569,0.024,0.446,6.4,20.0,13.6,8.9,1.1,1.4,9.8,23.5,,6.1,4.3,10.3,0.177,,0.1,0.3,0.4,1.7,524.0,1056.0,0.496,6.0,25.0,0.24,518.0,1031.0,0.502,0.499,384.0,471.0,0.815,141.0,500.0,641.0,144.0,59.0,49.0,138.0,172.0,1438.0
20626,20626,2011.0,Mario Chalmers,PG,24.0,MIA,70.0,28.0,1579.0,10.3,0.5379999999999999,0.595,0.16,1.0,9.5,5.5,16.8,2.5,0.3,18.0,15.0,,0.7,2.3,2.9,0.08900000000000001,,-0.3,0.3,0.0,0.8,155.0,388.0,0.39899999999999997,83.0,231.0,0.359,72.0,157.0,0.45899999999999996,0.506,54.0,62.0,0.871,12.0,134.0,146.0,177.0,76.0,7.0,91.0,158.0,447.0
20656,20656,2011.0,Erick Dampier,C,35.0,MIA,51.0,22.0,815.0,9.7,0.591,0.011000000000000001,0.494,8.2,17.1,12.9,3.8,0.9,4.5,22.8,8.1,,0.5,1.4,1.9,0.109,,-2.8,3.0,0.3,0.5,52.0,89.0,0.584,0.0,1.0,0.0,52.0,88.0,0.591,0.584,24.0,44.0,0.545,53.0,124.0,177.0,22.0,14.0,47.0,32.0,82.0,128.0
20773,20773,2011.0,Udonis Haslem,PF,30.0,MIA,13.0,0.0,345.0,12.7,0.5489999999999999,0.0,0.233,10.6,25.0,18.2,2.7,1.1,0.7,12.9,14.8,,0.4,0.6,0.9,0.13,,-2.7,-0.6,-3.3,-0.1,44.0,86.0,0.512,0.0,0.0,,44.0,86.0,0.512,0.512,16.0,20.0,0.8,29.0,77.0,106.0,6.0,7.0,3.0,14.0,39.0,104.0
20794,20794,2011.0,Eddie House,SG,32.0,MIA,56.0,1.0,978.0,11.9,0.535,0.545,0.125,1.2,9.5,5.6,10.0,1.7,0.2,7.9,17.6,,1.0,1.2,2.2,0.10800000000000001,,0.2,-1.4,-1.2,0.2,128.0,321.0,0.39899999999999997,68.0,175.0,0.389,60.0,146.0,0.41100000000000003,0.505,38.0,40.0,0.95,9.0,83.0,92.0,62.0,32.0,3.0,29.0,68.0,362.0
20797,20797,2011.0,Juwan Howard,PF,37.0,MIA,57.0,0.0,592.0,8.4,0.495,0.0,0.28,7.7,16.3,12.2,5.8,0.9,0.5,15.1,13.1,,0.2,0.8,0.9,0.07400000000000001,,-3.8,-0.3,-4.1,-0.3,55.0,125.0,0.44,0.0,0.0,,55.0,125.0,0.44,0.44,29.0,35.0,0.8290000000000001,36.0,86.0,122.0,23.0,10.0,4.0,25.0,61.0,139.0
20802,20802,2011.0,Zydrunas Ilgauskas,C,35.0,MIA,72.0,51.0,1145.0,12.8,0.531,0.003,0.14400000000000002,11.9,17.5,14.9,3.6,1.1,4.0,13.3,16.0,,1.0,1.9,2.9,0.122,,-2.6,1.0,-1.5,0.1,162.0,319.0,0.508,0.0,1.0,0.0,162.0,318.0,0.509,0.508,36.0,46.0,0.7829999999999999,108.0,179.0,287.0,26.0,23.0,58.0,52.0,185.0,360.0
20812,20812,2011.0,LeBron James,SF,26.0,MIA,79.0,79.0,3063.0,27.3,0.594,0.188,0.446,3.3,18.7,11.4,34.9,2.1,1.3,13.8,31.5,,10.3,5.3,15.6,0.244,,6.5,2.1,8.6,8.2,758.0,1485.0,0.51,92.0,279.0,0.33,666.0,1206.0,0.552,0.541,503.0,663.0,0.759,80.0,510.0,590.0,554.0,124.0,50.0,284.0,163.0,2111.0
