Tm,Unnamed: 0,Year,Player,Pos,Age,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blanl,OWS,DWS,WS,WS/48,blank2,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
BOS,6550,1982.0,Eric Fernsten,PF,28.0,56.0,0.0,431.0,14.4,0.521,0.0,0.612,12.4,16.0,12.7,8.7,1.8,1.9,17.8,18.1,,0.5,0.6,1.2,0.133,,-1.0,0.5,-0.6,0.2,71.0,153.0,0.48100000000000004,0.0,0.0,,71.0,153.0,0.48100000000000004,0.48100000000000004,33.0,52.0,0.667,40.0,56.0,96.0,28.0,17.0,12.0,20.0,43.0,175.0
CHI,4747,1977.0,Eric Fernsten,C,23.0,33.0,,259.0,15.0,0.45899999999999996,,0.733,15.2,18.4,13.7,12.8,1.3,3.1,,,,0.2,0.4,0.5,0.098,,-2.3,1.0,-1.4,0.0,33.0,84.0,0.39299999999999996,,,,33.0,84.0,0.39299999999999996,0.39299999999999996,26.0,37.0,0.727,25.0,44.0,69.0,19.0,7.0,14.0,,20.0,92.0
CLE,4449,1976.0,Eric Fernsten,C,22.0,4.0,,9.0,-6.5,0.0,,0.0,0.0,11.8,5.7,0.0,0.0,0.0,,,,0.0,0.0,0.0,-0.17600000000000002,,-15.5,-2.4,-17.9,0.0,0.0,2.0,0.0,,,,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,,1.0,0.0
NYK,7302,1984.0,Eric Fernsten,PF,30.0,32.0,0.0,402.0,9.6,0.62,0.0,0.654,8.8,17.2,13.0,3.5,1.9,1.2,22.1,8.9,,0.3,0.7,1.0,0.11800000000000001,,-2.2,2.1,-0.1,0.2,29.0,52.0,0.5579999999999999,0.0,0.0,,29.0,52.0,0.5579999999999999,0.5579999999999999,25.0,34.0,0.735,29.0,57.0,86.0,11.0,16.0,8.0,19.0,49.0,83.0
TOT,4448,1976.0,Eric Fernsten,C,22.0,37.0,,268.0,14.3,0.45,,0.43,8.8,18.2,13.2,10.8,1.3,3.0,,,,0.1,0.4,0.5,0.08900000000000001,,-2.8,0.9,-1.9,0.0,33.0,86.0,0.384,,,,33.0,86.0,0.384,0.384,26.0,37.0,0.703,25.0,45.0,70.0,19.0,7.0,14.0,,21.0,92.0
