Tm,Unnamed: 0,Year,Player,Pos,Age,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blanl,OWS,DWS,WS,WS/48,blank2,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CHA,18098,2006.0,Kareem Rush,SG,25.0,47.0,25.0,1111.0,11.0,0.48,0.35,0.16399999999999998,2.1,9.5,5.4,13.0,1.8,0.9,11.4,22.7,,-0.1,0.7,0.2,0.013000000000000001,,-0.7,-1.7,-3.3,-0.3,181.0,469.0,0.396,57.0,164.0,0.386,124.0,305.0,0.40700000000000003,0.46,55.0,77.0,0.7609999999999999,18.0,85.0,103.0,65.0,38.0,13.0,65.0,79.0,474.0
IND,19207,2008.0,Kareem Rush,SG,27.0,71.0,15.0,1504.0,10.0,0.5,0.46,0.07400000000000001,1.3,11.0,6.1,9.3,1.4,1.0,9.5,18.7,,-0.2,1.2,1.0,0.033,,-1.9,-1.3,-3.1,-0.4,228.0,569.0,0.401,102.0,262.0,0.389,126.0,307.0,0.41,0.49,30.0,42.0,0.7140000000000001,19.0,149.0,168.0,89.0,42.0,19.0,62.0,108.0,588.0
LAC,20392,2010.0,Kareem Rush,SG,29.0,7.0,0.0,58.0,4.8,0.409,0.273,0.0,2.0,10.0,6.0,10.0,1.8,3.8,21.4,10.9,,-0.1,0.1,0.0,-0.019,,-6.1,1.7,-4.5,0.0,4.0,11.0,0.364,1.0,3.0,0.33299999999999996,3.0,8.0,0.375,0.409,0.0,0.0,,1.0,5.0,6.0,4.0,2.0,3.0,3.0,8.0,9.0
LAL,17528,2005.0,Kareem Rush,SG,24.0,76.0,15.0,1244.0,10.4,0.505,0.5,0.12,3.7,8.9,6.2,11.7,1.4,1.2,19.9,18.2,,0.5,1.0,1.5,0.055999999999999994,,-1.4,-1.5,-3.0,-0.1,190.0,432.0,0.44,48.0,138.0,0.348,142.0,294.0,0.483,0.495,31.0,52.0,1.0,26.0,77.0,97.0,68.0,33.0,20.0,63.0,109.0,459.0
PHI,19801,2009.0,Kareem Rush,SG,28.0,25.0,1.0,199.0,6.3,0.452,0.569,0.069,0.0,9.1,4.5,11.5,1.3,0.4,14.3,16.0,,-0.1,0.1,0.0,-0.003,,-3.6,-2.2,-5.7,-0.2,20.0,58.0,0.345,10.0,33.0,0.303,10.0,25.0,0.4,0.431,4.0,4.0,1.0,0.0,15.0,15.0,15.0,5.0,1.0,10.0,10.0,54.0
TOT,17527,2005.0,Kareem Rush,SG,24.0,48.0,22.0,968.0,10.1,0.47100000000000003,0.337,0.11800000000000001,2.3,8.5,5.2,12.2,1.1,0.5,9.9,21.7,,-0.2,0.3,0.1,0.003,,-1.2,-2.5,-3.8,-0.4,157.0,406.0,0.387,51.0,137.0,0.37200000000000005,106.0,269.0,0.39399999999999996,0.45,37.0,48.0,0.7709999999999999,20.0,69.0,89.0,68.0,20.0,7.0,47.0,74.0,402.0
