Tm,Unnamed: 0,Year,Player,Pos,Age,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blanl,OWS,DWS,WS,WS/48,blank2,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
HOU,21684,2013.0,Cole Aldrich,C,24.0,30.0,0.0,213.0,7.3,0.532,0.0,0.209,6.5,23.7,15.2,4.1,0.7,3.2,23.0,12.5,,-0.1,0.3,0.2,0.038,,-5.7,1.0,-4.8,-0.1,23.0,43.0,0.535,0.0,0.0,,23.0,43.0,0.535,0.535,4.0,9.0,0.444,12.0,45.0,57.0,6.0,3.0,9.0,14.0,41.0,50.0
LAC,23522,2016.0,Cole Aldrich,C,27.0,60.0,5.0,800.0,21.3,0.626,0.0,0.373,11.9,27.1,19.6,10.0,2.9,6.7,19.6,18.4,,1.4,2.0,3.5,0.209,,-1.0,5.8,4.8,1.4,134.0,225.0,0.596,0.0,0.0,,134.0,225.0,0.596,0.596,60.0,84.0,0.7140000000000001,86.0,202.0,288.0,50.0,47.0,68.0,64.0,139.0,328.0
MIN,24103,2017.0,Cole Aldrich,C,28.0,62.0,0.0,531.0,12.7,0.5489999999999999,0.0,0.256,11.0,23.9,17.4,6.4,2.4,3.7,15.1,9.4,,0.6,0.7,1.3,0.11599999999999999,,-2.0,2.6,0.6,0.4,45.0,86.0,0.523,0.0,0.0,,45.0,86.0,0.523,0.523,15.0,22.0,0.682,51.0,107.0,158.0,25.0,25.0,23.0,17.0,85.0,105.0
NYK,22874,2015.0,Cole Aldrich,C,26.0,61.0,16.0,976.0,19.1,0.62,0.0,0.49200000000000005,12.8,33.8,23.0,13.3,2.0,8.1,19.5,18.3,,0.8,1.4,2.2,0.17800000000000002,,-2.2,3.8,1.2,0.7,144.0,301.0,0.541,0.0,0.0,,144.0,301.0,0.541,0.541,50.0,64.0,0.867,101.0,237.0,338.0,75.0,37.0,65.0,59.0,122.0,338.0
OKC,21131,2012.0,Cole Aldrich,C,23.0,26.0,0.0,173.0,17.7,0.5920000000000001,0.0,0.33299999999999996,11.1,21.6,15.8,4.0,2.4,6.7,32.3,14.9,,0.3,0.4,0.6,0.17600000000000002,,-2.4,2.7,0.3,0.1,22.0,42.0,0.5329999999999999,0.0,0.0,,22.0,42.0,0.5329999999999999,0.5329999999999999,13.0,14.0,0.929,13.0,35.0,48.0,4.0,8.0,16.0,9.0,30.0,57.0
SAC,21685,2013.0,Cole Aldrich,C,24.0,15.0,0.0,175.0,15.7,0.598,0.0,0.297,11.5,30.4,20.7,2.6,0.6,6.3,17.7,12.9,,0.2,0.2,0.4,0.109,,-3.6,0.5,-3.1,-0.1,21.0,37.0,0.568,0.0,0.0,,21.0,37.0,0.568,0.568,8.0,11.0,0.727,18.0,45.0,63.0,3.0,2.0,14.0,9.0,19.0,50.0
TOT,21683,2013.0,Cole Aldrich,C,24.0,45.0,0.0,388.0,11.1,0.563,0.0,0.25,8.7,26.7,17.7,3.4,0.7,4.6,20.6,12.7,,0.1,0.4,0.6,0.07,,-4.8,0.7,-4.0,-0.2,44.0,80.0,0.55,0.0,0.0,,44.0,80.0,0.55,0.55,12.0,20.0,0.6,30.0,90.0,120.0,9.0,5.0,23.0,23.0,60.0,100.0
