Tm,Unnamed: 0,Year,Player,Pos,Age,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blanl,OWS,DWS,WS,WS/48,blank2,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
FTW,1170,1957.0,Mel Hutchins,PF,28.0,72.0,,2934.0,14.6,0.46,,0.303,,,,,,,,,,2.5,3.5,5.8,0.096,,,,,,369.0,953.0,0.425,,,,369.0,953.0,0.425,0.425,182.0,257.0,0.738,,,695.0,247.0,,,,232.0,890.0
MLH,676,1953.0,Mel Hutchins,C,24.0,71.0,,2891.0,17.3,0.428,,0.355,,,,,,,,,,1.4,5.5,6.9,0.115,,,,,,319.0,842.0,0.379,,,,319.0,842.0,0.379,0.379,193.0,295.0,0.654,,,880.0,227.0,,,,214.0,831.0
NYK,1279,1958.0,Mel Hutchins,PF,29.0,18.0,,384.0,11.3,0.42,,0.32799999999999996,,,,,,,,,,0.1,0.2,0.3,0.040999999999999995,,,,,,51.0,131.0,0.389,,,,51.0,131.0,0.389,0.389,24.0,43.0,0.5579999999999999,,,86.0,34.0,,,,31.0,126.0
