Tm,Unnamed: 0,Year,Player,Pos,Age,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blanl,OWS,DWS,WS,WS/48,blank2,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
BOS,6551,1982.0,Chris Ford,SG,33.0,82.0,75.0,2723.0,14.3,0.537,0.231,0.198,4.8,6.0,5.4,20.2,2.5,0.7,14.6,20.8,,2.9,2.6,5.6,0.126,,1.4,0.8,2.2,2.2,525.0,1107.0,0.474,70.0,164.0,0.42700000000000005,525.0,1107.0,0.47700000000000004,0.515,165.0,219.0,0.754,115.0,141.0,256.0,369.0,114.0,27.0,200.0,212.0,1215.0
DET,5481,1979.0,Chris Ford,SG,30.0,82.0,,2582.0,14.6,0.51,,0.22899999999999998,8.4,10.1,8.7,19.7,3.7,0.7,21.5,17.1,,2.8,3.4,4.7,0.1,,0.6,2.3,1.5,2.2,437.0,918.0,0.48100000000000004,,,,437.0,918.0,0.48100000000000004,0.48100000000000004,131.0,170.0,0.875,117.0,211.0,304.0,381.0,179.0,26.0,232.0,222.0,1005.0
TOT,5480,1979.0,Chris Ford,SG,30.0,81.0,,2737.0,14.0,0.502,,0.19899999999999998,5.0,6.1,5.5,19.6,1.9,0.5,14.5,20.7,,2.1,1.4,3.5,0.062,,0.3,-1.0,-0.6,1.0,538.0,1142.0,0.47100000000000003,,,,538.0,1142.0,0.47100000000000003,0.47100000000000003,172.0,227.0,0.758,124.0,150.0,274.0,374.0,115.0,25.0,210.0,209.0,1248.0
