Tm,Unnamed: 0,Year,Player,Pos,Age,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blanl,OWS,DWS,WS,WS/48,blank2,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIN,12004,1995.0,Andres Guibert,PF,26.0,17.0,0.0,167.0,8.3,0.406,0.085,0.40399999999999997,36.4,21.1,28.4,10.5,2.5,1.9,20.9,37.9,,-0.2,0.2,-0.1,-0.02,,-5.2,-0.3,-5.6,-0.1,16.0,47.0,0.34,0.0,4.0,0.0,16.0,43.0,0.37200000000000005,0.34,13.0,19.0,0.684,16.0,29.0,45.0,10.0,8.0,1.0,12.0,29.0,45.0
