Tm,Unnamed: 0,Year,Player,Pos,Age,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blanl,OWS,DWS,WS,WS/48,blank2,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NYK,2260,1966.0,Johnny Green,PF,32.0,80.0,,2789.0,19.0,0.545,,0.408,,,,11.5,,,,,,3.3,3.0,5.1,0.121,,,,,,582.0,1261.0,0.544,,,,582.0,1261.0,0.544,0.544,280.0,439.0,0.638,,,1066.0,191.0,,,,265.0,1444.0
BAL,2391,1967.0,Johnny Green,PF,33.0,72.0,,1437.0,19.7,0.5479999999999999,,0.606,,,,9.3,,,,,,3.8,1.3,5.1,0.171,,,,,,315.0,589.0,0.535,,,,315.0,589.0,0.535,0.535,187.0,357.0,0.524,,,571.0,96.0,,,,162.0,817.0
SDR,2542,1968.0,Johnny Green,PF,34.0,42.0,,1073.0,16.7,0.47,,0.40299999999999997,,,,8.1,,,,,,0.3,1.2,1.5,0.067,,,,,,241.0,526.0,0.45799999999999996,,,,241.0,526.0,0.45799999999999996,0.45799999999999996,100.0,212.0,0.47200000000000003,,,423.0,59.0,,,,112.0,582.0
TOT,2541,1968.0,Johnny Green,PF,34.0,79.0,,1645.0,19.3,0.547,,0.581,,,,9.1,,,,,,4.3,1.8,5.6,0.16399999999999998,,,,,,358.0,676.0,0.536,,,,358.0,676.0,0.536,0.536,202.0,388.0,0.521,,,645.0,107.0,,,,183.0,918.0
PHI,2725,1969.0,Johnny Green,PF,35.0,74.0,,795.0,16.2,0.518,,0.5529999999999999,,,,7.7,,,,,,1.2,1.2,2.4,0.145,,,,,,146.0,282.0,0.518,,,,146.0,282.0,0.518,0.518,57.0,125.0,0.47,,,330.0,47.0,,,,110.0,349.0
CIN,3391,1972.0,Johnny Green,PF,38.0,82.0,,2278.0,19.4,0.607,,0.499,,,14.5,9.0,,,,,,7.9,2.5,9.5,0.212,,,,,,502.0,860.0,0.5870000000000001,,,,502.0,860.0,0.5870000000000001,0.5870000000000001,254.0,429.0,0.617,,,841.0,120.0,,,,268.0,1252.0
KCO,3667,1973.0,Johnny Green,PF,39.0,66.0,,1245.0,14.6,0.626,,0.413,,,15.1,6.2,,,,,,3.5,0.1,3.7,0.141,,,,,,190.0,317.0,0.599,,,,190.0,317.0,0.599,0.599,89.0,131.0,0.679,,,361.0,59.0,,,,185.0,469.0
