Tm,Unnamed: 0,Year,Player,Pos,Age,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blanl,OWS,DWS,WS,WS/48,blank2,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIN,20348,2010.0,Oleksiy Pecherov,C,24.0,44.0,5.0,447.0,12.0,0.48700000000000004,0.27699999999999997,0.17,7.9,23.4,15.5,4.0,1.0,2.4,13.7,22.8,,-0.3,0.4,0.1,0.01,,-4.5,-2.7,-7.1,-0.6,77.0,188.0,0.41,14.0,52.0,0.26899999999999996,63.0,136.0,0.46299999999999997,0.447,29.0,32.0,0.9059999999999999,32.0,92.0,124.0,11.0,9.0,14.0,32.0,55.0,197.0
WAS,19754,2009.0,Oleksiy Pecherov,C,23.0,35.0,0.0,320.0,14.5,0.51,0.48,0.287,14.4,17.9,16.1,3.6,1.1,1.3,10.9,22.4,,0.4,0.2,0.5,0.08,,-0.8,-4.0,-6.6,-0.3,44.0,125.0,0.386,17.0,60.0,0.326,27.0,65.0,0.431,0.455,24.0,31.0,0.828,35.0,45.0,76.0,7.0,6.0,5.0,17.0,34.0,125.0
