,Unnamed: 0,Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blanl,OWS,DWS,WS,WS/48,blank2,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
21686,21686,2013.0,LaMarcus Aldridge,PF,27.0,POR,74.0,74.0,2790.0,20.4,0.53,0.011000000000000001,0.264,7.2,20.9,14.0,13.0,1.2,2.5,8.9,26.5,,4.8,2.3,7.2,0.124,,0.3,0.5,0.8,2.0,638.0,1318.0,0.484,2.0,14.0,0.14300000000000002,636.0,1304.0,0.488,0.485,282.0,348.0,0.81,175.0,495.0,670.0,192.0,62.0,91.0,143.0,187.0,1560.0
21711,21711,2013.0,Luke Babbitt,PF,23.0,POR,62.0,0.0,730.0,9.4,0.509,0.7609999999999999,0.055999999999999994,2.4,19.7,10.9,6.2,1.0,0.5,8.4,16.4,,0.3,0.4,0.7,0.047,,-1.2,-2.3,-3.6,-0.3,86.0,234.0,0.368,62.0,178.0,0.348,24.0,56.0,0.429,0.5,10.0,13.0,0.769,15.0,122.0,137.0,29.0,14.0,5.0,22.0,82.0,244.0
21720,21720,2013.0,Will Barton,SG,22.0,POR,73.0,5.0,894.0,9.1,0.43700000000000006,0.21,0.21,4.6,14.3,9.4,10.4,2.0,0.8,15.1,20.4,,-1.1,0.6,-0.5,-0.027999999999999997,,-4.8,-0.9,-5.7,-0.8,118.0,309.0,0.382,9.0,65.0,0.138,109.0,244.0,0.447,0.396,50.0,65.0,0.769,36.0,109.0,145.0,58.0,34.0,9.0,60.0,56.0,295.0
21723,21723,2013.0,Nicolas Batum,SF,24.0,POR,73.0,73.0,2807.0,15.7,0.5660000000000001,0.5329999999999999,0.252,4.0,13.2,8.5,20.3,1.7,2.2,17.0,18.2,,3.8,1.9,5.8,0.099,,2.3,1.1,3.4,3.8,352.0,833.0,0.423,165.0,444.0,0.37200000000000005,187.0,389.0,0.48100000000000004,0.522,178.0,210.0,0.848,97.0,315.0,412.0,360.0,91.0,83.0,190.0,139.0,1047.0
21776,21776,2013.0,Victor Claver,SF,24.0,POR,49.0,16.0,812.0,7.0,0.462,0.46,0.159,4.4,12.8,8.5,7.9,1.7,1.1,17.5,13.9,,-0.6,0.5,-0.1,-0.005,,-3.3,0.0,-3.3,-0.3,74.0,189.0,0.392,25.0,87.0,0.287,49.0,102.0,0.48,0.45799999999999996,14.0,30.0,0.467,31.0,88.0,119.0,43.0,26.0,12.0,43.0,75.0,187.0
21848,21848,2013.0,Joel Freeland,PF,25.0,POR,51.0,1.0,477.0,9.3,0.435,0.0,0.19,9.6,19.5,14.5,4.3,1.4,1.7,11.0,16.6,,-0.2,0.4,0.2,0.022000000000000002,,-5.3,-0.9,-6.2,-0.5,58.0,142.0,0.408,0.0,0.0,,58.0,142.0,0.408,0.408,18.0,27.0,0.667,40.0,79.0,119.0,13.0,13.0,11.0,19.0,67.0,134.0
21907,21907,2013.0,J.J. Hickson,C,24.0,POR,80.0,80.0,2323.0,19.7,0.591,0.003,0.36,13.2,28.5,20.7,6.6,1.1,1.7,14.4,19.9,,4.6,2.3,6.9,0.142,,-0.2,0.0,-0.3,1.0,418.0,744.0,0.562,0.0,2.0,0.0,418.0,742.0,0.563,0.562,182.0,268.0,0.679,266.0,562.0,828.0,88.0,48.0,51.0,145.0,160.0,1018.0
21938,21938,2013.0,Jared Jeffries,PF,31.0,POR,38.0,0.0,350.0,2.4,0.34299999999999997,0.037000000000000005,0.426,8.5,11.4,10.0,5.6,0.9,1.3,21.0,10.6,,-0.4,0.1,-0.3,-0.042,,-6.1,0.0,-6.0,-0.4,16.0,54.0,0.29600000000000004,0.0,2.0,0.0,16.0,52.0,0.308,0.29600000000000004,12.0,23.0,0.522,26.0,34.0,60.0,14.0,6.0,6.0,17.0,58.0,44.0
21989,21989,2013.0,Meyers Leonard,C,20.0,POR,69.0,9.0,1206.0,12.1,0.596,0.025,0.321,7.6,17.1,12.3,4.3,0.5,2.4,13.4,13.9,,1.8,0.7,2.4,0.09699999999999999,,-2.2,-0.5,-2.6,-0.2,151.0,277.0,0.545,3.0,7.0,0.429,148.0,270.0,0.5479999999999999,0.551,72.0,89.0,0.809,80.0,175.0,255.0,33.0,11.0,38.0,49.0,168.0,377.0
21995,21995,2013.0,Damian Lillard,PG,22.0,POR,82.0,82.0,3167.0,16.4,0.546,0.391,0.249,1.5,8.0,4.7,28.8,1.2,0.5,14.5,24.2,,5.1,0.7,5.8,0.08800000000000001,,2.7,-2.4,0.3,1.9,553.0,1288.0,0.429,185.0,503.0,0.368,368.0,785.0,0.469,0.501,271.0,321.0,0.8440000000000001,42.0,215.0,257.0,531.0,74.0,19.0,243.0,172.0,1562.0
22018,22018,2013.0,Wesley Matthews,SG,26.0,POR,69.0,69.0,2403.0,14.1,0.574,0.526,0.231,1.7,7.6,4.6,11.8,2.0,0.6,10.9,19.1,,3.6,1.0,4.7,0.09300000000000001,,2.3,-1.1,1.2,2.0,352.0,808.0,0.436,169.0,425.0,0.39799999999999996,183.0,383.0,0.478,0.54,149.0,187.0,0.797,35.0,156.0,191.0,174.0,90.0,18.0,109.0,172.0,1022.0
22022,22022,2013.0,Eric Maynor,SG,25.0,POR,27.0,0.0,572.0,10.6,0.508,0.301,0.247,0.8,4.9,2.8,30.0,1.1,0.1,20.7,18.6,,0.2,0.0,0.2,0.016,,-2.4,-4.3,-6.7,-0.7,70.0,166.0,0.42200000000000004,19.0,50.0,0.38,51.0,116.0,0.44,0.479,28.0,41.0,0.6829999999999999,4.0,24.0,28.0,109.0,12.0,1.0,48.0,36.0,187.0
22089,22089,2013.0,Sasha Pavlovic,SG,29.0,POR,39.0,1.0,528.0,6.2,0.423,0.504,0.05,1.5,10.9,6.2,8.9,2.4,0.7,10.3,11.8,,-0.3,0.4,0.1,0.009000000000000001,,-3.3,0.2,-3.1,-0.1,42.0,119.0,0.353,18.0,60.0,0.3,24.0,59.0,0.40700000000000003,0.429,1.0,6.0,0.16699999999999998,7.0,49.0,56.0,32.0,24.0,5.0,14.0,59.0,103.0
22101,22101,2013.0,Ronnie Price,PG,29.0,POR,39.0,0.0,510.0,6.8,0.402,0.325,0.2,2.9,7.2,5.0,21.0,2.7,0.4,20.7,14.8,,-0.5,0.3,-0.2,-0.017,,-4.1,-0.7,-4.8,-0.4,39.0,120.0,0.325,10.0,39.0,0.256,29.0,81.0,0.358,0.36700000000000005,17.0,24.0,0.708,13.0,31.0,44.0,73.0,26.0,3.0,34.0,61.0,105.0
22155,22155,2013.0,Nolan Smith,PG,24.0,POR,40.0,0.0,288.0,7.1,0.435,0.24600000000000002,0.24600000000000002,2.8,8.2,5.5,19.9,1.3,0.3,18.7,24.7,,-0.6,0.1,-0.5,-0.08199999999999999,,-5.3,-3.3,-8.6,-0.5,42.0,114.0,0.368,6.0,28.0,0.214,36.0,86.0,0.419,0.395,20.0,28.0,0.7140000000000001,7.0,20.0,27.0,35.0,7.0,1.0,29.0,26.0,110.0
