,Unnamed: 0,Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blanl,OWS,DWS,WS,WS/48,blank2,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
11842,11842,1995.0,Alaa Abdelnaby,PF,26.0,PHI,3.0,0.0,30.0,-12.5,0.091,0.0,0.0,11.6,19.6,15.5,0.0,0.0,0.0,31.3,23.8,,-0.3,0.0,-0.3,-0.466,,-21.1,-6.9,-28.0,-0.2,1.0,11.0,0.091,0.0,0.0,,1.0,11.0,0.091,0.091,0.0,0.0,,3.0,5.0,8.0,0.0,0.0,0.0,5.0,2.0,2.0
11848,11848,1995.0,Derrick Alston,C,22.0,PHI,64.0,1.0,1032.0,11.6,0.48100000000000004,0.016,0.465,11.0,13.8,12.4,5.1,2.0,2.5,14.6,15.7,,0.0,1.0,1.0,0.045,,-2.9,0.5,-2.4,-0.1,120.0,258.0,0.465,0.0,4.0,0.0,120.0,254.0,0.47200000000000003,0.465,59.0,120.0,0.49200000000000005,98.0,121.0,219.0,33.0,39.0,35.0,53.0,107.0,299.0
11862,11862,1995.0,Dana Barros,PG,27.0,PHI,82.0,82.0,3318.0,20.9,0.632,0.365,0.331,0.9,8.7,4.8,32.6,2.4,0.1,15.3,21.2,,10.5,2.2,12.7,0.183,,5.9,-1.6,4.3,5.3,571.0,1165.0,0.49,197.0,425.0,0.46399999999999997,374.0,740.0,0.505,0.575,347.0,386.0,0.899,27.0,247.0,274.0,619.0,149.0,4.0,242.0,159.0,1686.0
11883,11883,1995.0,Shawn Bradley,C,22.0,PHI,82.0,59.0,2365.0,14.8,0.489,0.004,0.335,11.9,20.7,16.2,3.7,1.2,8.5,15.2,17.7,,-0.1,3.6,3.5,0.071,,-3.6,3.4,-0.2,1.1,315.0,693.0,0.455,0.0,3.0,0.0,315.0,690.0,0.457,0.455,148.0,232.0,0.638,243.0,416.0,659.0,53.0,54.0,274.0,142.0,338.0,778.0
11897,11897,1995.0,Willie Burton,SF,26.0,PHI,53.0,31.0,1564.0,13.9,0.561,0.45399999999999996,0.441,3.6,8.6,6.1,10.4,1.1,0.9,14.4,24.1,,1.9,0.6,2.6,0.079,,1.4,-2.7,-1.2,0.3,243.0,606.0,0.401,106.0,275.0,0.385,137.0,331.0,0.414,0.488,220.0,267.0,0.8240000000000001,49.0,115.0,164.0,96.0,32.0,19.0,122.0,167.0,812.0
11926,11926,1995.0,Lloyd Daniels,SG,27.0,PHI,5.0,0.0,63.0,3.1,0.41200000000000003,0.519,0.07400000000000001,3.7,9.3,6.5,10.6,1.7,0.0,22.3,25.4,,-0.2,0.0,-0.2,-0.145,,-6.0,-3.5,-9.5,-0.1,9.0,27.0,0.33299999999999996,3.0,14.0,0.214,6.0,13.0,0.462,0.389,2.0,2.0,1.0,2.0,5.0,7.0,4.0,2.0,0.0,8.0,8.0,23.0
11977,11977,1995.0,Alphonso Ford,SG,23.0,PHI,5.0,0.0,98.0,0.4,0.23800000000000002,0.231,0.051,9.4,14.4,11.9,14.1,0.5,0.0,16.7,21.8,,-0.5,0.0,-0.4,-0.21,,-8.7,-2.4,-11.1,-0.2,9.0,39.0,0.231,0.0,9.0,0.0,9.0,30.0,0.3,0.231,1.0,2.0,0.5,8.0,12.0,20.0,9.0,1.0,0.0,8.0,5.0,19.0
11982,11982,1995.0,Corey Gaines,SG,29.0,PHI,11.0,8.0,280.0,7.2,0.49200000000000005,0.294,0.21600000000000003,0.4,7.1,3.7,17.9,1.5,0.3,20.0,11.1,,0.0,0.1,0.1,0.013000000000000001,,-3.3,-1.5,-4.8,-0.2,24.0,51.0,0.47100000000000003,2.0,15.0,0.133,22.0,36.0,0.611,0.49,5.0,11.0,0.455,1.0,17.0,18.0,33.0,8.0,1.0,14.0,23.0,55.0
11991,11991,1995.0,Greg Graham,SG,24.0,PHI,50.0,7.0,775.0,9.5,0.49200000000000005,0.126,0.327,2.8,6.5,4.7,13.7,2.0,0.6,15.8,17.5,,-0.1,0.4,0.3,0.02,,-3.1,-1.5,-4.5,-0.5,95.0,223.0,0.426,6.0,28.0,0.214,89.0,195.0,0.456,0.439,55.0,73.0,0.753,19.0,43.0,62.0,66.0,29.0,6.0,48.0,76.0,251.0
11998,11998,1995.0,Jeff Grayer,SG,29.0,PHI,47.0,25.0,1098.0,10.6,0.466,0.039,0.218,6.1,9.7,7.9,11.3,1.3,0.3,11.8,19.3,,-0.1,0.5,0.4,0.017,,-2.6,-1.5,-4.1,-0.6,163.0,381.0,0.428,5.0,15.0,0.33299999999999996,158.0,366.0,0.43200000000000005,0.434,58.0,83.0,0.6990000000000001,58.0,91.0,149.0,74.0,27.0,4.0,56.0,80.0,389.0
12011,12011,1995.0,Jerome Harmon,SG,25.0,PHI,10.0,0.0,158.0,10.1,0.413,0.019,0.113,6.6,10.4,8.5,12.4,3.0,0.0,11.2,17.7,,-0.1,0.1,0.0,0.009000000000000001,,-3.5,-0.3,-3.7,-0.1,21.0,53.0,0.396,1.0,1.0,1.0,20.0,52.0,0.385,0.406,3.0,6.0,0.5,9.0,14.0,23.0,12.0,9.0,0.0,7.0,12.0,46.0
