,Unnamed: 0,Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blanl,OWS,DWS,WS,WS/48,blank2,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2228,2228,1966.0,Ron Bonham,SG,23.0,BOS,39.0,,312.0,13.1,0.436,,0.295,,,,5.3,,,,,,-0.2,0.4,0.2,0.027999999999999997,,,,,,76.0,207.0,0.36700000000000005,,,,76.0,207.0,0.36700000000000005,0.36700000000000005,52.0,61.0,0.852,,,35.0,11.0,,,,29.0,204.0
2242,2242,1966.0,Mel Counts,C,24.0,BOS,67.0,,1021.0,16.4,0.45899999999999996,,0.264,,,,7.1,,,,,,0.3,2.6,2.9,0.13699999999999998,,,,,,221.0,549.0,0.40299999999999997,,,,221.0,549.0,0.40299999999999997,0.40299999999999997,120.0,145.0,0.828,,,432.0,50.0,,,,207.0,562.0
2262,2262,1966.0,Si Green,G-F,32.0,BOS,10.0,,92.0,7.5,0.42100000000000004,,0.516,,,,12.6,,,,,,-0.1,0.1,0.1,0.048,,,,,,12.0,31.0,0.387,,,,12.0,31.0,0.387,0.387,8.0,16.0,0.5,,,11.0,9.0,,,,16.0,32.0
2267,2267,1966.0,John Havlicek*,SF,25.0,BOS,71.0,,2175.0,16.7,0.45,,0.263,,,,14.6,,,,,,0.1,4.1,4.3,0.094,,,,,,530.0,1328.0,0.39899999999999997,,,,530.0,1328.0,0.39899999999999997,0.39899999999999997,274.0,349.0,0.785,,,423.0,210.0,,,,158.0,1334.0
2279,2279,1966.0,K.C. Jones*,PG,33.0,BOS,80.0,,2710.0,10.9,0.45799999999999996,,0.489,,,,22.7,,,,,,1.0,5.6,6.6,0.11699999999999999,,,,,,240.0,619.0,0.38799999999999996,,,,240.0,619.0,0.38799999999999996,0.38799999999999996,209.0,303.0,0.69,,,304.0,503.0,,,,243.0,689.0
2280,2280,1966.0,Sam Jones*,SG,32.0,BOS,67.0,,2155.0,21.7,0.521,,0.305,,,,16.3,,,,,,6.1,3.8,10.0,0.222,,,,,,626.0,1335.0,0.469,,,,626.0,1335.0,0.469,0.469,325.0,407.0,0.799,,,347.0,216.0,,,,170.0,1577.0
2295,2295,1966.0,Willie Naulls,SF,31.0,BOS,71.0,,1433.0,12.5,0.435,,0.161,,,,7.4,,,,,,-0.7,2.5,1.8,0.059000000000000004,,,,,,328.0,815.0,0.402,,,,328.0,815.0,0.402,0.402,104.0,131.0,0.794,,,319.0,72.0,,,,197.0,760.0
2296,2296,1966.0,Don Nelson*,SF,25.0,BOS,75.0,,1765.0,13.3,0.502,,0.528,,,,5.9,,,,,,2.3,3.1,5.4,0.146,,,,,,271.0,618.0,0.439,,,,271.0,618.0,0.439,0.439,223.0,326.0,0.684,,,403.0,79.0,,,,187.0,765.0
2307,2307,1966.0,Bill Russell*,C,31.0,BOS,78.0,,3386.0,17.3,0.44799999999999995,,0.429,,,,13.8,,,,,,0.3,11.4,11.7,0.165,,,,,,391.0,943.0,0.415,,,,391.0,943.0,0.415,0.415,223.0,405.0,0.551,,,1779.0,371.0,,,,221.0,1005.0
2308,2308,1966.0,Tom Sanders*,PF,27.0,BOS,72.0,,1896.0,13.6,0.485,,0.33799999999999997,,,,6.6,,,,,,1.8,3.7,5.5,0.139,,,,,,349.0,816.0,0.428,,,,349.0,816.0,0.428,0.428,211.0,276.0,0.764,,,508.0,90.0,,,,317.0,909.0
2309,2309,1966.0,Woody Sauldsberry,PF,31.0,BOS,39.0,,530.0,4.6,0.331,,0.08800000000000001,,,,3.7,,,,,,-1.8,1.0,-0.8,-0.07200000000000001,,,,,,80.0,249.0,0.321,,,,80.0,249.0,0.321,0.321,11.0,22.0,0.5,,,142.0,15.0,,,,94.0,171.0
2311,2311,1966.0,Larry Siegfried,PG,26.0,BOS,71.0,,1675.0,16.5,0.505,,0.377,,,,14.1,,,,,,3.1,2.7,5.8,0.166,,,,,,349.0,825.0,0.423,,,,349.0,825.0,0.423,0.423,274.0,311.0,0.8809999999999999,,,196.0,165.0,,,,157.0,972.0
2319,2319,1966.0,John Thompson*,C,24.0,BOS,10.0,,72.0,14.8,0.49,,0.2,,,,5.8,,,,,,0.1,0.2,0.3,0.16899999999999998,,,,,,14.0,30.0,0.467,,,,14.0,30.0,0.467,0.467,4.0,6.0,0.667,,,30.0,3.0,,,,15.0,32.0
2341,2341,1966.0,Ron Watts,F,22.0,BOS,1.0,,3.0,24.8,0.5,,0.0,,,,58.1,,,,,,0.0,0.0,0.0,0.29,,,,,,1.0,2.0,0.5,,,,1.0,2.0,0.5,0.5,0.0,0.0,,,,1.0,1.0,,,,1.0,2.0
