,Unnamed: 0,Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blanl,OWS,DWS,WS,WS/48,blank2,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
6485,6485,1982.0,Rickey Brown,C,23.0,GSW,82.0,11.0,1260.0,11.2,0.498,0.0,0.292,11.6,20.1,15.8,2.0,1.4,1.3,15.1,17.8,,0.4,1.4,1.8,0.068,,-3.1,-1.4,-4.6,-0.8,192.0,418.0,0.45899999999999996,0.0,0.0,,192.0,418.0,0.45899999999999996,0.45899999999999996,86.0,122.0,0.705,136.0,228.0,364.0,19.0,36.0,29.0,84.0,243.0,470.0
6497,6497,1982.0,Joe Barry,C,23.0,GSW,76.0,75.0,2627.0,15.9,0.557,0.001,0.318,8.6,17.9,13.1,3.4,1.2,2.7,15.1,20.9,,2.6,2.9,5.5,0.1,,-0.8,0.2,-0.6,0.9,527.0,1016.0,0.519,0.0,1.0,0.0,527.0,1015.0,0.519,0.519,235.0,323.0,0.728,210.0,423.0,633.0,64.0,64.0,127.0,206.0,265.0,1289.0
6554,6554,1982.0,World B.,SG,28.0,GSW,78.0,78.0,2796.0,18.2,0.515,0.039,0.446,4.5,5.2,4.8,21.7,1.2,0.2,10.7,28.0,,5.6,1.3,6.9,0.11800000000000001,,2.4,-2.3,0.1,1.5,650.0,1452.0,0.44799999999999995,10.0,56.0,0.179,640.0,1396.0,0.45799999999999996,0.451,479.0,647.0,0.74,118.0,130.0,248.0,419.0,71.0,8.0,208.0,222.0,1789.0
6555,6555,1982.0,Mike Gale,PG,31.0,GSW,75.0,70.0,1793.0,10.9,0.524,0.013000000000000001,0.174,2.2,9.4,5.7,17.8,3.2,0.9,23.9,11.9,,0.3,2.1,2.4,0.063,,-1.6,2.1,0.5,1.2,185.0,373.0,0.496,0.0,5.0,0.0,185.0,368.0,0.503,0.496,51.0,65.0,0.785,37.0,152.0,189.0,261.0,121.0,28.0,126.0,173.0,421.0
6575,6575,1982.0,Joe Hassett,SG,26.0,GSW,68.0,2.0,787.0,13.4,0.49,0.56,0.09699999999999999,1.8,5.6,3.7,17.9,1.8,0.2,8.3,22.2,,1.1,0.5,1.6,0.098,,2.2,-3.5,-1.3,0.1,144.0,382.0,0.377,71.0,214.0,0.332,73.0,168.0,0.435,0.47,31.0,37.0,0.838,13.0,40.0,53.0,104.0,30.0,3.0,36.0,94.0,390.0
6637,6637,1982.0,Bernard King*,SF,25.0,GSW,79.0,77.0,2861.0,19.8,0.6,0.004,0.382,5.2,12.8,8.9,14.9,1.3,0.4,14.9,25.3,,6.6,2.2,8.7,0.147,,3.2,-0.6,2.7,3.4,740.0,1307.0,0.5660000000000001,1.0,5.0,0.2,739.0,1302.0,0.568,0.5670000000000001,352.0,499.0,0.705,140.0,329.0,469.0,282.0,78.0,23.0,267.0,285.0,1833.0
6662,6662,1982.0,Lewis Lloyd,SG,22.0,GSW,16.0,0.0,95.0,14.8,0.5720000000000001,0.0,0.244,10.2,8.2,9.2,9.6,2.5,0.6,21.9,27.1,,0.0,0.1,0.1,0.043,,-1.1,-1.6,-2.7,0.0,25.0,45.0,0.556,0.0,0.0,,25.0,45.0,0.556,0.556,7.0,11.0,0.636,9.0,7.0,16.0,6.0,5.0,1.0,14.0,20.0,57.0
6678,6678,1982.0,Hank McDowell,PF,22.0,GSW,30.0,1.0,335.0,10.5,0.466,0.0,0.488,13.1,19.5,16.3,7.3,0.8,1.3,17.1,14.8,,0.1,0.3,0.4,0.062,,-2.5,0.0,-2.5,0.0,34.0,84.0,0.405,0.0,0.0,,34.0,84.0,0.405,0.405,27.0,41.0,0.659,41.0,59.0,100.0,20.0,6.0,8.0,21.0,52.0,95.0
6711,6711,1982.0,Sonny Parker,SF,26.0,GSW,71.0,0.0,899.0,12.6,0.506,0.0,0.294,8.7,12.8,10.7,12.5,2.1,0.7,15.6,14.7,,0.8,0.9,1.6,0.08800000000000001,,-0.7,0.9,0.2,0.5,116.0,245.0,0.473,0.0,0.0,,116.0,245.0,0.473,0.473,48.0,72.0,0.667,73.0,104.0,177.0,89.0,39.0,11.0,51.0,101.0,280.0
6740,6740,1982.0,Lorenzo Romar,PG,23.0,GSW,79.0,11.0,1259.0,14.6,0.5479999999999999,0.037000000000000005,0.23800000000000002,1.0,7.6,4.2,23.6,2.3,0.6,16.7,17.1,,1.6,1.0,2.7,0.10099999999999999,,-0.6,-1.1,-1.7,0.1,203.0,403.0,0.504,3.0,15.0,0.2,200.0,388.0,0.515,0.507,79.0,96.0,0.823,12.0,86.0,98.0,226.0,60.0,13.0,89.0,103.0,488.0
6749,6749,1982.0,Purvis Short,SF,24.0,GSW,76.0,8.0,1782.0,18.8,0.53,0.03,0.23600000000000002,7.4,8.9,8.1,17.6,1.7,0.3,10.6,26.1,,3.7,1.3,5.0,0.135,,2.6,-1.4,1.2,1.4,456.0,935.0,0.488,6.0,28.0,0.214,450.0,907.0,0.496,0.491,177.0,221.0,0.8009999999999999,123.0,143.0,266.0,209.0,65.0,10.0,122.0,220.0,1095.0
6754,6754,1982.0,Larry Smith,PF,24.0,GSW,74.0,55.0,2213.0,12.8,0.5479999999999999,0.002,0.386,13.5,26.8,20.0,4.6,1.4,1.4,17.9,10.7,,2.3,3.0,5.2,0.113,,-0.5,1.9,1.4,1.9,220.0,412.0,0.534,0.0,1.0,0.0,220.0,411.0,0.535,0.534,88.0,159.0,0.5529999999999999,279.0,534.0,813.0,83.0,65.0,54.0,105.0,291.0,528.0
6806,6806,1982.0,Sam Williams,PF,22.0,GSW,59.0,22.0,1073.0,14.8,0.565,0.0,0.321,9.1,22.4,15.7,4.6,2.0,4.0,16.8,14.3,,0.9,1.7,2.6,0.11599999999999999,,-1.6,2.6,1.0,0.8,154.0,277.0,0.556,0.0,0.0,,154.0,277.0,0.556,0.556,49.0,89.0,0.551,91.0,217.0,308.0,38.0,45.0,76.0,64.0,156.0,357.0
