,Unnamed: 0,Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blanl,OWS,DWS,WS,WS/48,blank2,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2082,2082,1965.0,Dick Barnett,SG,28.0,LAL,74.0,,2026.0,13.3,0.483,,0.37200000000000005,,,,11.6,,,,,,2.5,0.9,3.4,0.081,,,,,,375.0,908.0,0.413,,,,375.0,908.0,0.413,0.413,270.0,338.0,0.799,,,200.0,159.0,,,,209.0,1020.0
2084,2084,1965.0,Elgin Baylor*,SF,30.0,LAL,74.0,,3056.0,20.5,0.46299999999999997,,0.321,,,,15.0,,,,,,2.5,2.4,4.9,0.078,,,,,,763.0,1903.0,0.401,,,,763.0,1903.0,0.401,0.401,483.0,610.0,0.792,,,950.0,280.0,,,,235.0,2009.0
2113,2113,1965.0,Leroy Ellis,C,24.0,LAL,80.0,,2026.0,14.2,0.49700000000000005,,0.406,,,,3.4,,,,,,2.5,1.3,3.8,0.09,,,,,,311.0,700.0,0.444,,,,311.0,700.0,0.444,0.444,198.0,284.0,0.6970000000000001,,,652.0,49.0,,,,196.0,820.0
2123,2123,1965.0,Jerry Grote,G,24.0,LAL,11.0,,33.0,14.9,0.589,,0.182,,,,17.8,,,,,,0.1,0.0,0.1,0.175,,,,,,6.0,11.0,0.545,,,,6.0,11.0,0.545,0.545,2.0,2.0,1.0,,,4.0,4.0,,,,5.0,14.0
2131,2131,1965.0,Walt Hazzard,SG,22.0,LAL,66.0,,919.0,9.3,0.415,,0.23199999999999998,,,,20.7,,,,,,-0.3,0.6,0.2,0.013000000000000001,,,,,,117.0,306.0,0.382,,,,117.0,306.0,0.382,0.382,46.0,71.0,0.648,,,111.0,140.0,,,,132.0,280.0
2143,2143,1965.0,Darrall Imhoff,C,26.0,LAL,76.0,,1521.0,10.7,0.499,,0.495,,,,7.5,,,,,,1.3,1.1,2.4,0.076,,,,,,145.0,311.0,0.466,,,,145.0,311.0,0.466,0.466,88.0,154.0,0.5710000000000001,,,500.0,87.0,,,,238.0,378.0
2152,2152,1965.0,Jim King,PG,23.0,LAL,77.0,,1671.0,9.3,0.45399999999999996,,0.322,,,,14.2,,,,,,0.5,0.9,1.5,0.043,,,,,,184.0,469.0,0.392,,,,184.0,469.0,0.392,0.392,118.0,151.0,0.7809999999999999,,,214.0,178.0,,,,193.0,486.0
2159,2159,1965.0,Rudy LaRusso,PF,27.0,LAL,77.0,,2588.0,16.2,0.536,,0.502,,,,10.7,,,,,,5.5,1.8,7.3,0.136,,,,,,381.0,827.0,0.461,,,,381.0,827.0,0.461,0.461,321.0,415.0,0.773,,,725.0,198.0,,,,258.0,1083.0
2165,2165,1965.0,Bill McGill,C,25.0,LAL,8.0,,37.0,10.3,0.36700000000000005,,0.05,,,,12.1,,,,,,-0.1,0.0,-0.1,-0.073,,,,,,7.0,20.0,0.35,,,,7.0,20.0,0.35,0.35,1.0,1.0,1.0,,,12.0,3.0,,,,6.0,15.0
2172,2172,1965.0,Cotton Nash,SF,22.0,LAL,25.0,,167.0,6.5,0.373,,0.561,,,,7.7,,,,,,-0.3,0.1,-0.2,-0.049,,,,,,14.0,57.0,0.24600000000000002,,,,14.0,57.0,0.24600000000000002,0.24600000000000002,25.0,32.0,0.7809999999999999,,,35.0,10.0,,,,30.0,53.0
2175,2175,1965.0,Don Nelson*,SF,24.0,LAL,39.0,,238.0,14.0,0.47700000000000004,,0.306,,,,14.2,,,,,,0.2,0.2,0.4,0.08,,,,,,36.0,85.0,0.424,,,,36.0,85.0,0.424,0.424,20.0,26.0,0.769,,,73.0,24.0,,,,40.0,92.0
2207,2207,1965.0,Jerry West*,PG,26.0,LAL,74.0,,3066.0,25.0,0.5720000000000001,,0.47700000000000004,,,,20.0,,,,,,14.8,1.9,16.7,0.261,,,,,,822.0,1655.0,0.49700000000000005,,,,822.0,1655.0,0.49700000000000005,0.49700000000000005,648.0,789.0,0.821,,,447.0,364.0,,,,221.0,2292.0
2208,2208,1965.0,Gene Wiley,C,27.0,LAL,80.0,,2002.0,10.3,0.478,,0.295,,,,6.8,,,,,,0.9,1.5,2.4,0.057999999999999996,,,,,,175.0,376.0,0.465,,,,175.0,376.0,0.465,0.465,56.0,111.0,0.505,,,690.0,105.0,,,,235.0,406.0
