,Unnamed: 0,Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blanl,OWS,DWS,WS,WS/48,blank2,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
7570,7570,1985.0,Gene Banks,SF,25.0,SAS,82.0,41.0,2091.0,14.5,0.642,0.006,0.521,7.4,16.4,12.0,14.0,1.4,0.3,18.8,14.3,,3.9,1.8,5.6,0.13,,1.3,0.5,1.8,2.0,289.0,493.0,0.586,1.0,3.0,0.33299999999999996,288.0,490.0,0.588,0.5870000000000001,199.0,257.0,0.774,133.0,312.0,445.0,234.0,65.0,13.0,140.0,220.0,778.0
7583,7583,1985.0,Ron Brewer,SG,29.0,SAS,9.0,0.0,81.0,6.9,0.445,0.0,0.20600000000000002,1.4,2.7,2.1,9.6,0.6,0.7,9.7,20.3,,0.0,0.0,0.0,-0.008,,-5.1,-4.3,-9.4,-0.2,13.0,34.0,0.382,0.0,0.0,,13.0,34.0,0.382,0.382,7.0,7.0,1.0,1.0,2.0,3.0,6.0,1.0,1.0,4.0,8.0,33.0
7612,7612,1985.0,Jeff Cook,PF,28.0,SAS,54.0,2.0,848.0,10.0,0.562,0.0,0.213,11.1,16.7,14.0,5.6,1.4,0.9,14.4,10.5,,1.0,0.8,1.8,0.1,,-0.7,0.4,-0.3,0.4,92.0,174.0,0.529,0.0,0.0,,92.0,174.0,0.529,0.529,30.0,37.0,0.8109999999999999,81.0,129.0,210.0,39.0,25.0,14.0,32.0,150.0,214.0
7659,7659,1985.0,George Gervin*,SG,32.0,SAS,72.0,69.0,2091.0,18.5,0.564,0.008,0.325,4.4,8.1,6.3,13.1,1.5,1.3,12.8,29.7,,3.2,1.4,4.6,0.106,,0.9,-2.2,-1.3,0.4,600.0,1182.0,0.508,0.0,10.0,0.0,600.0,1172.0,0.512,0.508,324.0,384.0,0.8440000000000001,79.0,155.0,234.0,178.0,66.0,48.0,198.0,208.0,1524.0
7660,7660,1985.0,Artis Gilmore*,C,35.0,SAS,81.0,81.0,2756.0,20.3,0.68,0.002,0.7559999999999999,9.8,24.5,17.4,6.4,0.7,3.5,17.5,20.0,,7.1,3.3,10.5,0.183,,2.0,0.8,2.8,3.4,532.0,854.0,0.623,0.0,2.0,0.0,532.0,852.0,0.624,0.623,484.0,646.0,0.7490000000000001,231.0,615.0,846.0,131.0,40.0,173.0,241.0,306.0,1548.0
7689,7689,1985.0,Marc Iavaroni,PF,28.0,SAS,57.0,33.0,1178.0,9.6,0.506,0.012,0.37799999999999995,8.3,17.8,13.2,11.9,1.2,1.5,21.5,16.3,,-0.3,1.1,0.9,0.036000000000000004,,-2.5,0.8,-1.7,0.1,150.0,323.0,0.46399999999999997,0.0,4.0,0.0,150.0,319.0,0.47,0.46399999999999997,81.0,122.0,0.664,84.0,191.0,275.0,113.0,31.0,32.0,103.0,193.0,381.0
7712,7712,1985.0,Edgar Jones,PF,28.0,SAS,18.0,1.0,322.0,11.5,0.569,0.011000000000000001,0.56,5.8,15.7,10.9,7.0,1.3,3.1,19.8,17.6,,0.1,0.3,0.5,0.07200000000000001,,-2.7,0.6,-2.2,0.0,44.0,91.0,0.484,0.0,1.0,0.0,44.0,90.0,0.489,0.484,41.0,51.0,0.804,16.0,46.0,62.0,18.0,9.0,18.0,28.0,52.0,129.0
7715,7715,1985.0,Ozell Jones,C,24.0,SAS,67.0,6.0,888.0,11.4,0.5660000000000001,0.006,0.461,8.5,21.4,15.2,7.7,1.6,3.6,22.0,12.5,,0.1,1.2,1.3,0.073,,-2.4,2.4,0.0,0.4,106.0,180.0,0.589,0.0,1.0,0.0,106.0,179.0,0.5920000000000001,0.589,33.0,83.0,0.39799999999999996,65.0,173.0,238.0,56.0,30.0,57.0,61.0,139.0,245.0
7727,7727,1985.0,Billy Knight,SF,32.0,SAS,52.0,1.0,611.0,12.2,0.501,0.084,0.2,7.6,10.1,8.9,13.2,1.1,0.1,15.5,24.1,,0.0,0.3,0.3,0.027000000000000003,,-1.8,-2.8,-4.6,-0.4,125.0,285.0,0.439,10.0,24.0,0.41700000000000004,115.0,261.0,0.441,0.456,51.0,57.0,0.895,40.0,56.0,96.0,59.0,14.0,1.0,57.0,48.0,311.0
7761,7761,1985.0,Mark McNamara,C,25.0,SAS,12.0,0.0,63.0,16.0,0.637,0.0,1.0,13.0,17.4,15.3,0.0,1.5,0.9,18.8,20.3,,0.1,0.1,0.1,0.092,,-2.7,-5.6,-8.3,-0.1,12.0,18.0,0.667,0.0,0.0,,12.0,18.0,0.667,0.667,9.0,18.0,0.5,7.0,10.0,17.0,0.0,2.0,1.0,6.0,5.0,33.0
