,Unnamed: 0,Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blanl,OWS,DWS,WS,WS/48,blank2,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
12313,12313,1996.0,Keith Askins,SF,28.0,MIA,75.0,14.0,1897.0,10.0,0.55,0.606,0.146,7.1,12.7,9.9,9.8,1.3,2.5,16.5,11.9,,1.6,2.8,4.4,0.111,,0.0,2.5,2.5,2.2,157.0,391.0,0.402,99.0,237.0,0.418,58.0,154.0,0.377,0.528,45.0,57.0,0.789,113.0,211.0,324.0,121.0,48.0,61.0,82.0,271.0,458.0
12365,12365,1996.0,Rex Chapman,SG,28.0,MIA,56.0,50.0,1865.0,13.0,0.539,0.496,0.166,1.4,7.5,4.5,15.4,1.3,0.4,9.8,19.7,,2.3,1.9,4.2,0.10800000000000001,,1.4,-0.8,0.6,1.2,289.0,679.0,0.426,125.0,337.0,0.371,164.0,342.0,0.48,0.518,83.0,113.0,0.735,22.0,123.0,145.0,166.0,45.0,10.0,79.0,117.0,786.0
12378,12378,1996.0,Bimbo Coles,PG,27.0,MIA,52.0,52.0,1882.0,13.0,0.523,0.308,0.309,2.4,9.9,6.2,25.7,1.8,0.5,16.2,18.3,,1.9,2.4,4.3,0.109,,0.4,0.6,1.0,1.4,231.0,559.0,0.413,63.0,172.0,0.366,168.0,387.0,0.434,0.47,139.0,173.0,0.8029999999999999,38.0,163.0,201.0,296.0,63.0,12.0,123.0,175.0,664.0
12384,12384,1996.0,Tyrone Corbin,SF,33.0,MIA,22.0,0.0,354.0,10.8,0.484,0.065,0.304,8.8,12.5,10.7,10.4,2.4,0.7,14.0,15.6,,0.2,0.6,0.7,0.09699999999999999,,-2.2,1.7,-0.5,0.1,38.0,92.0,0.413,2.0,6.0,0.33299999999999996,36.0,86.0,0.419,0.424,23.0,28.0,0.821,26.0,39.0,65.0,23.0,16.0,3.0,17.0,51.0,101.0
12393,12393,1996.0,Sasha Danilovic,SG,25.0,MIA,19.0,18.0,542.0,14.4,0.591,0.424,0.391,2.6,7.1,4.9,14.9,1.5,0.4,14.6,21.2,,0.9,0.6,1.5,0.129,,1.4,-1.0,0.4,0.3,83.0,184.0,0.451,34.0,78.0,0.436,49.0,106.0,0.462,0.5429999999999999,55.0,72.0,0.764,12.0,34.0,46.0,47.0,15.0,3.0,37.0,49.0,255.0
12431,12431,1996.0,LeRon Ellis,C,26.0,MIA,12.0,1.0,74.0,1.6,0.264,0.0,0.273,8.1,4.6,6.3,8.1,1.4,3.2,10.9,17.0,,-0.2,0.1,-0.1,-0.081,,-8.4,0.9,-7.5,-0.1,5.0,22.0,0.22699999999999998,0.0,0.0,,5.0,22.0,0.22699999999999998,0.22699999999999998,3.0,6.0,0.5,5.0,3.0,8.0,4.0,2.0,3.0,3.0,11.0,13.0
12446,12446,1996.0,Kevin Gamble,SF,30.0,MIA,44.0,13.0,1033.0,8.8,0.486,0.306,0.128,1.6,7.9,4.8,12.8,1.6,0.4,9.3,15.2,,0.5,1.2,1.7,0.079,,-1.9,0.1,-1.8,0.1,117.0,297.0,0.39399999999999996,38.0,91.0,0.418,79.0,206.0,0.38299999999999995,0.45799999999999996,33.0,38.0,0.868,14.0,72.0,86.0,82.0,31.0,5.0,32.0,119.0,305.0
12451,12451,1996.0,Chris Gatling,PF,28.0,MIA,24.0,0.0,565.0,24.4,0.625,0.0,0.29,10.8,25.0,18.0,6.6,1.6,1.5,10.7,26.3,,1.5,1.1,2.6,0.21899999999999997,,1.3,-0.4,1.0,0.4,155.0,259.0,0.598,0.0,0.0,,155.0,259.0,0.598,0.598,55.0,75.0,0.733,51.0,124.0,175.0,17.0,17.0,11.0,35.0,82.0,365.0
12466,12466,1996.0,Ron Grandison,PF,31.0,MIA,18.0,3.0,235.0,6.2,0.45399999999999996,0.33299999999999996,0.48700000000000004,7.1,10.7,8.9,6.3,1.8,0.3,18.8,11.3,,-0.1,0.3,0.2,0.049,,-3.5,1.1,-2.4,0.0,13.0,39.0,0.33299999999999996,4.0,13.0,0.308,9.0,26.0,0.34600000000000003,0.385,13.0,19.0,0.684,14.0,22.0,36.0,10.0,8.0,1.0,11.0,27.0,43.0
12489,12489,1996.0,Tim Hardaway,PG,29.0,MIA,28.0,28.0,1047.0,19.1,0.5479999999999999,0.381,0.319,1.5,9.2,5.5,46.4,2.9,0.4,20.0,23.9,,1.8,1.6,3.4,0.154,,3.3,-0.2,3.1,1.3,164.0,386.0,0.425,53.0,147.0,0.361,111.0,239.0,0.46399999999999997,0.494,101.0,123.0,0.821,13.0,85.0,98.0,280.0,58.0,6.0,110.0,70.0,482.0
12540,12540,1996.0,Stacey King,PF,29.0,MIA,15.0,0.0,156.0,2.0,0.48100000000000004,0.0,0.222,6.9,10.2,8.6,2.1,2.4,1.0,31.3,16.8,,-0.4,0.2,-0.2,-0.054000000000000006,,-7.8,0.9,-6.9,-0.2,17.0,36.0,0.47200000000000003,0.0,0.0,,17.0,36.0,0.47200000000000003,0.47200000000000003,4.0,8.0,0.5,9.0,14.0,23.0,2.0,7.0,2.0,18.0,39.0,38.0
12553,12553,1996.0,Voshon Lenard,SG,22.0,MIA,30.0,0.0,323.0,15.9,0.55,0.716,0.305,4.4,14.1,9.4,16.9,1.0,0.2,12.6,25.7,,0.5,0.4,0.9,0.135,,2.9,-2.4,0.5,0.2,53.0,141.0,0.376,36.0,101.0,0.35600000000000004,17.0,40.0,0.425,0.504,34.0,43.0,0.7909999999999999,12.0,40.0,52.0,31.0,6.0,1.0,23.0,31.0,176.0
12572,12572,1996.0,Jeff Malone,SG,34.0,MIA,7.0,0.0,103.0,8.0,0.435,0.0,0.182,0.0,8.8,4.5,11.2,1.5,0.0,7.8,17.0,,0.0,0.1,0.1,0.034,,-5.5,-0.9,-6.5,-0.1,13.0,33.0,0.39399999999999996,0.0,0.0,,13.0,33.0,0.39399999999999996,0.39399999999999996,5.0,6.0,0.833,0.0,8.0,8.0,7.0,3.0,0.0,3.0,6.0,31.0
12614,12614,1996.0,Alonzo Mourning*,C,25.0,MIA,70.0,70.0,2671.0,22.7,0.584,0.027999999999999997,0.662,9.7,21.7,15.9,11.4,1.4,5.5,15.9,28.1,,4.4,5.5,9.9,0.17800000000000002,,0.8,3.7,4.4,4.3,563.0,1076.0,0.523,9.0,30.0,0.3,554.0,1046.0,0.53,0.527,488.0,712.0,0.685,218.0,509.0,727.0,159.0,70.0,189.0,262.0,245.0,1623.0
12627,12627,1996.0,Pete Myers,SG,32.0,MIA,39.0,1.0,639.0,8.9,0.47600000000000003,0.263,0.475,3.9,9.3,6.7,23.8,1.2,1.3,22.5,17.7,,-0.3,0.7,0.5,0.035,,-3.3,0.0,-3.3,-0.2,62.0,160.0,0.38799999999999996,11.0,42.0,0.262,51.0,118.0,0.43200000000000005,0.42200000000000004,49.0,76.0,0.645,21.0,52.0,73.0,97.0,14.0,11.0,56.0,75.0,184.0
12641,12641,1996.0,Billy Owens,SF,26.0,MIA,40.0,40.0,1388.0,14.8,0.536,0.013000000000000001,0.374,8.1,15.7,12.0,17.2,1.1,1.2,17.0,21.7,,0.8,2.0,2.7,0.095,,-0.7,1.7,1.1,1.1,239.0,473.0,0.505,0.0,6.0,0.0,239.0,467.0,0.512,0.505,112.0,177.0,0.633,94.0,192.0,286.0,134.0,30.0,22.0,113.0,132.0,590.0
12683,12683,1996.0,Terrence Rencher,PG,22.0,MIA,34.0,1.0,397.0,6.5,0.43700000000000006,0.293,0.434,2.7,9.5,6.2,20.8,2.1,0.2,25.8,18.2,,-0.7,0.5,-0.1,-0.016,,-5.3,0.0,-5.3,-0.3,32.0,99.0,0.32299999999999995,9.0,29.0,0.31,23.0,70.0,0.32899999999999996,0.369,30.0,43.0,0.698,9.0,33.0,42.0,54.0,16.0,1.0,41.0,36.0,103.0
12718,12718,1996.0,Danny Schayes,C,36.0,MIA,32.0,6.0,399.0,8.1,0.442,0.0,0.489,8.7,17.1,13.0,3.5,1.5,3.1,16.8,15.6,,-0.3,0.7,0.4,0.049,,-6.0,1.6,-4.4,-0.2,32.0,94.0,0.34,0.0,0.0,,32.0,94.0,0.34,0.34,37.0,46.0,0.804,29.0,60.0,89.0,9.0,11.0,16.0,23.0,60.0,101.0
